"AccountID","DCID","DealerName","Address","City","State","Zip","StockNumber","VIN","Year","Make","Model","Trim","Odometer","ExteriorColor","InteriorColor","Transmission","VehiclePrice","Images","VDP URL","Photo URLs"
"2227794","2227794","Auto Center Sales & Service Inc.","863 N Main St","West Bridgewater","MA","02379","11-6154","1C4BJWDG5EL183806","2014","Jeep","Wrangler","Unlimited Sport SUV 4D","80075","Silver","Black","Manual, 6-Spd","","https://imagesdl.dealercenter.net/640/480/202310-14f197698fcd451081872fbd1d5af165/202310-f4b6e932064c4d2fb3c7ba3bd9a39605.jpg,https://imagesdl.dealercenter.net/640/480/202310-f4731c56406c42cba8b461e841a7f9ab.jpg,https://imagesdl.dealercenter.net/640/480/202310-8bc3ac9da2db46fbb118dab56a737a30.jpg,https://imagesdl.dealercenter.net/640/480/202310-8fb90e242b9144cf8f9662abeec2b9f4.jpg,https://imagesdl.dealercenter.net/640/480/202310-46a0e4135ccc40d2b8b383b18a4ecbdf.jpg,https://imagesdl.dealercenter.net/640/480/202310-42e226a30fc34d05a72ae154c0fa8970.jpg,https://imagesdl.dealercenter.net/640/480/202310-b5b04ba2f1724bbcb844fb3065b2b2b9.jpg,https://imagesdl.dealercenter.net/640/480/202310-35ec56b0bd664b9d9d8e31fc7826b6ce.jpg,https://imagesdl.dealercenter.net/640/480/202310-d300c077e54c428b837bf63e41a4af76.jpg,https://imagesdl.dealercenter.net/640/480/202310-5fa48fd6926b4c538e92912469b9ecb8.jpg,https://imagesdl.dealercenter.net/640/480/202310-16b7a365e2da43378f421d50a3ec8024.jpg,https://imagesdl.dealercenter.net/640/480/202310-2dcb64b7ee3f4963bcf1159381365cab.jpg,https://imagesdl.dealercenter.net/640/480/202310-e7e7e67b10f84d9488bfe2c422e879b6.jpg,https://imagesdl.dealercenter.net/640/480/202310-4cfec3673d9e43beb94228b8f6ad5b99.jpg,https://imagesdl.dealercenter.net/640/480/202310-cb5d42a6d3d847c2a78cba56bd94c3d5.jpg,https://imagesdl.dealercenter.net/640/480/202310-5f87117c7ee1475aa5e864d105304c93.jpg,https://imagesdl.dealercenter.net/640/480/202310-d575bcdac3464d0893d9ae29ce572937.jpg,https://imagesdl.dealercenter.net/640/480/202310-f7392fdd55834f04bf6c0ddd15d9d907.jpg,https://imagesdl.dealercenter.net/640/480/202310-d829957737df4dd79b42768ae60b6017.jpg,https://imagesdl.dealercenter.net/640/480/202310-710597294b7f4ae2b43abba3a2f7fc12.jpg,https://imagesdl.dealercenter.net/640/480/202310-fb93986f3b7c46db88e09d93262d7b39.jpg,https://imagesdl.dealercenter.net/640/480/202310-bfb78c28df82407eab358d1b27dfbf75.jpg,https://imagesdl.dealercenter.net/640/480/202310-1a837e4c295144d1a87f845d1974ac9f.jpg,https://imagesdl.dealercenter.net/640/480/202310-ea82898d546f499881de63c61a42d816.jpg,https://imagesdl.dealercenter.net/640/480/202310-d18253c8511844b9bc3fb2e154300f53.jpg,https://imagesdl.dealercenter.net/640/480/202310-75f4b6d4bb0942d7b45c8438dacf903d.jpg,https://imagesdl.dealercenter.net/640/480/202310-d5fa13629a104d02aeb2593f495fcad6.jpg,https://imagesdl.dealercenter.net/640/480/202310-f7697576ba914a3fb390e40c9d32c363.jpg,https://imagesdl.dealercenter.net/640/480/202310-d59a2a980e884646a988c13c697ceb69.jpg,https://imagesdl.dealercenter.net/640/480/202310-8e1c06beaa2f4a2b999779b071f9374d.jpg,https://imagesdl.dealercenter.net/640/480/202310-ba1a4254e71642c2a0ad6bd69daacc20.jpg,https://imagesdl.dealercenter.net/640/480/202310-a5368e342e0d422e976ab5f69441feb4.jpg,https://imagesdl.dealercenter.net/640/480/202310-22609745de9141dc9aaf6823d6884b42.jpg,https://imagesdl.dealercenter.net/640/480/202310-4831a041609a4c17b07ae0246c33ee4c.jpg","",""
"2227794","2227794","Auto Center Sales & Service Inc.","863 N Main St","West Bridgewater","MA","02379","11-6165","1GNSKCKCXHR291021","2017","Chevrolet","Tahoe","Premier Sport Utility 4D","73380","Blue","Brown","Auto, 6-Spd Overdrive","","https://imagesdl.dealercenter.net/640/480/202310-2993bc8a09014934b6dcd733a662ca5b/202310-9fdc4f2b948641a78e337746b69196bf.jpg,https://imagesdl.dealercenter.net/640/480/202310-eeea0aab59bb45fb809f2d608f85d06a.jpg,https://imagesdl.dealercenter.net/640/480/202310-5e177352ed504ca5be97df6301f8f5c0.jpg,https://imagesdl.dealercenter.net/640/480/202310-32f97724e6c04d41b7c9b1359048d7ad.jpg,https://imagesdl.dealercenter.net/640/480/202310-569c7db0ebf04865af4f6362928645f0.jpg,https://imagesdl.dealercenter.net/640/480/202310-a575e7edaffc4eba80a156d27e48d06b.jpg,https://imagesdl.dealercenter.net/640/480/202310-f8162277b96e434ca776aa1ad41dafb8.jpg,https://imagesdl.dealercenter.net/640/480/202310-3b2f0d5e21bb43bfa35c7f5b725b1d12.jpg,https://imagesdl.dealercenter.net/640/480/202310-4fbbde23cdaa41bf9ecba8b183b6e584.jpg,https://imagesdl.dealercenter.net/640/480/202310-a3ff7fd402ce4f519e0f5f8fc593b280.jpg,https://imagesdl.dealercenter.net/640/480/202310-5c0ff22b1eb34925b54abab7d95b3bb6.jpg,https://imagesdl.dealercenter.net/640/480/202310-db92c358d62a4e5f8e36c6cb5888d631.jpg,https://imagesdl.dealercenter.net/640/480/202310-d643970635354821a92198fee731e0e5.jpg,https://imagesdl.dealercenter.net/640/480/202310-bf614ca7cf5741799a45cbe1b46e7c8d.jpg,https://imagesdl.dealercenter.net/640/480/202310-f4f40674058d49dcb2fa1867d74db3e3.jpg,https://imagesdl.dealercenter.net/640/480/202310-6d0e7c0e52594289bcd9917afad2d257.jpg,https://imagesdl.dealercenter.net/640/480/202310-6e9fd55037334a3db7eff82cb7141961.jpg,https://imagesdl.dealercenter.net/640/480/202310-ccf37c7716d544ffbf1188dcad8d2de4.jpg,https://imagesdl.dealercenter.net/640/480/202310-fac71e6cc344441f8f4026f8ee85dea9.jpg,https://imagesdl.dealercenter.net/640/480/202310-b265b902c70c4fad96b1b55f51e153ff.jpg,https://imagesdl.dealercenter.net/640/480/202310-6467880e53f1492ab9e0dc2015afb3fa.jpg,https://imagesdl.dealercenter.net/640/480/202310-1599c8836036450799da1291e4375b48.jpg,https://imagesdl.dealercenter.net/640/480/202310-b7c9fead68754122b0cd17e8b3140942.jpg,https://imagesdl.dealercenter.net/640/480/202310-d81c3f39d468486c8e9b3308b6b83a52.jpg,https://imagesdl.dealercenter.net/640/480/202310-337809502b084e7096df4c25e6396cc5.jpg,https://imagesdl.dealercenter.net/640/480/202310-6dc28ca815d14ceab194cc982743c381.jpg,https://imagesdl.dealercenter.net/640/480/202310-f9e06481405442dab92c103145ded014.jpg,https://imagesdl.dealercenter.net/640/480/202310-17b9821cc1d547718a05b5b2cc13f609.jpg,https://imagesdl.dealercenter.net/640/480/202310-7a33d4234361408a91f4ada473aeeee1.jpg,https://imagesdl.dealercenter.net/640/480/202310-c9e76418e64a4fdfaaf18654ce989ca3.jpg,https://imagesdl.dealercenter.net/640/480/202310-8e7f63171423466b81304c5a61bcf55e.jpg,https://imagesdl.dealercenter.net/640/480/202310-3bc10462ce3d40c1a46926331e7c30f4.jpg,https://imagesdl.dealercenter.net/640/480/202310-29670858aeee48dab48c6feb123bfe42.jpg,https://imagesdl.dealercenter.net/640/480/202310-f015be1a4e8045deb7e248890cfc55ac.jpg,https://imagesdl.dealercenter.net/640/480/202310-0af9c704d8cf4a54b1cd46db0fd1664c.jpg,https://imagesdl.dealercenter.net/640/480/202310-cba14053583245dc9a32fa0dccfa36d0.jpg,https://imagesdl.dealercenter.net/640/480/202310-1788087750054f9d84fd295c603ad8fd.jpg,https://imagesdl.dealercenter.net/640/480/202310-54c08af146be43e09b6202d81fa9f79c.jpg,https://imagesdl.dealercenter.net/640/480/202310-1cc76186922c44648eaeed03b21ed11c.jpg,https://imagesdl.dealercenter.net/640/480/202310-186af46fc1ee4ba0b26249f7d2171d81.jpg,https://imagesdl.dealercenter.net/640/480/202310-fa2c248e8b9e47a289f15dd59c97d017.jpg,https://imagesdl.dealercenter.net/640/480/202310-270ec29c7e6a4d1abade2858d1274c27.jpg,https://imagesdl.dealercenter.net/640/480/202310-6b5907ad519d4640ad28cadd58aeaf73.jpg,https://imagesdl.dealercenter.net/640/480/202310-b0efd465cc824a3ca44fa9e5c280418b.jpg,https://imagesdl.dealercenter.net/640/480/202310-f209bc78c7ea4efcb99c21df92f156e1.jpg,https://imagesdl.dealercenter.net/640/480/202310-3fdb42e207d845b1ba9c39ca0f9048a9.jpg,https://imagesdl.dealercenter.net/640/480/202310-9c147dfab7f24ce6985831429437be5a.jpg,https://imagesdl.dealercenter.net/640/480/202310-52e590e790fd4cc6b3df08505e024cef.jpg,https://imagesdl.dealercenter.net/640/480/202310-b7e563bd374c44908b125b31df8495a0.jpg,https://imagesdl.dealercenter.net/640/480/202310-4fdd84059f6b41ebbcb521b8ac6c953c.jpg","",""
"2227794","2227794","Auto Center Sales & Service Inc.","863 N Main St","West Bridgewater","MA","02379","11-6170","5LMCJ3D95HUL13482","2017","Lincoln","MKC","Reserve Sport Utility 4D","83563","Red","Black","Auto, 6-Spd SelectShift","","https://imagesdl.dealercenter.net/640/480/202310-2993bc8a09014934b6dcd733a662ca5b/202310-ae542b25cf1947f1bb21e82674ff47ad.jpg,https://imagesdl.dealercenter.net/640/480/202310-faa6b243d3834f879a9b4a30aec4ce93.jpg","",""
"2227794","2227794","Auto Center Sales & Service Inc.","863 N Main St","West Bridgewater","MA","02379","11-6171","3VWE57BU6KM055873","2019","Volkswagen","Jetta","1.4T SEL Sedan 4D","83237","Black","Beige","Automatic, 8-Spd & Tiptronic","","https://imagesdl.dealercenter.net/640/480/202310-e7640e356f564245a762869afdeb4d5f/202310-b2e096a583b94ae6bd8de3b71c90394c.jpg,https://imagesdl.dealercenter.net/640/480/202310-bdaaa415d1a9423c8f6b8b8c311994b2.jpg,https://imagesdl.dealercenter.net/640/480/202310-d2b2c52ccbe64e4caecdc77ab319908d.jpg,https://imagesdl.dealercenter.net/640/480/202310-0640413e24714db39a5cb7a4798f4b88.jpg,https://imagesdl.dealercenter.net/640/480/202310-b726c52e24974261bf08407b38d1472c.jpg,https://imagesdl.dealercenter.net/640/480/202310-1fff47714ba343febed8140e0c166bcb.jpg,https://imagesdl.dealercenter.net/640/480/202310-c7a69887cd9245b0b4ab57002afa7615.jpg,https://imagesdl.dealercenter.net/640/480/202310-98c01cc528fa4cf39f89c79d128db73a.jpg,https://imagesdl.dealercenter.net/640/480/202310-f077027cde08447d8340fa1960080a62.jpg,https://imagesdl.dealercenter.net/640/480/202310-03eca94cd7824571afbc9ce41042fdb1.jpg,https://imagesdl.dealercenter.net/640/480/202310-0edf2df23dfd439abd1325a0fd02c068.jpg,https://imagesdl.dealercenter.net/640/480/202310-e980ecf0e97b4f6fa49619602df89750.jpg,https://imagesdl.dealercenter.net/640/480/202310-094443ede9e9496f84d8dbbeaf296b5e.jpg,https://imagesdl.dealercenter.net/640/480/202310-e21f1c146cc24048af162f69a0b05cf8.jpg,https://imagesdl.dealercenter.net/640/480/202310-e7646557c6ed42a1b4d910144d7b66ab.jpg,https://imagesdl.dealercenter.net/640/480/202310-e95338abaf654ec9b2e989cb119390cf.jpg,https://imagesdl.dealercenter.net/640/480/202310-a4c1569b2f2a4ec8b33e93a44f5fd022.jpg,https://imagesdl.dealercenter.net/640/480/202310-6710c9fd392241098d8560c8ceec2302.jpg,https://imagesdl.dealercenter.net/640/480/202310-2c04c77d427a458cb5016c73b1e34a7b.jpg,https://imagesdl.dealercenter.net/640/480/202310-21759d62bce542d09921634634889e7a.jpg,https://imagesdl.dealercenter.net/640/480/202310-62540a23ccd4492593c1d797527369e9.jpg,https://imagesdl.dealercenter.net/640/480/202310-bda2fc62c36a4480ad33ccb2b4b57e18.jpg,https://imagesdl.dealercenter.net/640/480/202310-a7ff8421f18a40bda449c476d190f79e.jpg,https://imagesdl.dealercenter.net/640/480/202310-8d1b40f2f1d74e039d9c2873d5dbbd23.jpg,https://imagesdl.dealercenter.net/640/480/202310-258ba1ff70394aab9d14955faf5eead0.jpg,https://imagesdl.dealercenter.net/640/480/202310-def9340e42194724b1ed80942dbaa298.jpg,https://imagesdl.dealercenter.net/640/480/202310-7d86c3ccbd7942f69392f358a7b86eb2.jpg,https://imagesdl.dealercenter.net/640/480/202310-e2c9307c3a934c57891246a9c686fbff.jpg,https://imagesdl.dealercenter.net/640/480/202310-18891c2463a74c8188d20338559cbb78.jpg,https://imagesdl.dealercenter.net/640/480/202310-9f10e64674994cc18ed8cb0c23e5048f.jpg,https://imagesdl.dealercenter.net/640/480/202310-41f41126d6344bf68e0397f83bf5a297.jpg,https://imagesdl.dealercenter.net/640/480/202310-cfe66b464e2c4c7daf0217626e6a21e9.jpg,https://imagesdl.dealercenter.net/640/480/202310-171ef3690a224b7b8f0bcb595e066fe6.jpg,https://imagesdl.dealercenter.net/640/480/202310-6df05a910ff54484bb38ad07c72a4a3c.jpg,https://imagesdl.dealercenter.net/640/480/202310-39e8dfaeb82a4886b23774c45e6229a9.jpg,https://imagesdl.dealercenter.net/640/480/202310-126912f496c04a27a5ec8953d6a2a1b6.jpg,https://imagesdl.dealercenter.net/640/480/202310-0f9d76979b9a4df58ee592c0cd80fce3.jpg,https://imagesdl.dealercenter.net/640/480/202310-e83261578fbf4f2795060118d4ab35ad.jpg,https://imagesdl.dealercenter.net/640/480/202310-e2fc733ebf404c2784b33fb30a4fc6af.jpg,https://imagesdl.dealercenter.net/640/480/202310-a9b782f112c142b8832111ecdd7216bb.jpg,https://imagesdl.dealercenter.net/640/480/202310-a7b567d66a214e8380439f84d0d37b63.jpg,https://imagesdl.dealercenter.net/640/480/202310-0fc835d0976445b092b74d30fddb91ad.jpg,https://imagesdl.dealercenter.net/640/480/202310-c696704484ef42d48d3c1d9aafa85a9f.jpg,https://imagesdl.dealercenter.net/640/480/202310-f5a26d1f87a24ac1bfde3f0f48c0c636.jpg","",""
"2227794","2227794","Auto Center Sales & Service Inc.","863 N Main St","West Bridgewater","MA","02379","11-6174","WDDUG8FB1EA049090","2014","Mercedes-Benz","S-Class","S 550 4MATIC Sedan 4D","82789","Blue","grey","Auto, 7-Spd Spt & Comfort","","https://imagesdl.dealercenter.net/640/480/202310-cf49987e6bf04d9d9adbc3c91dde5840/202310-6a630a06cbba40a399945611f4cfe566.jpg,https://imagesdl.dealercenter.net/640/480/202310-1919914b5db84607a300009672af5113.jpg,https://imagesdl.dealercenter.net/640/480/202310-0cb1adba467b461a893ff7330e53a016.jpg,https://imagesdl.dealercenter.net/640/480/202310-1af2287146f0489ba3e36d1c21952dff.jpg,https://imagesdl.dealercenter.net/640/480/202310-39cf5181885041bcb1135896b863fce5.jpg,https://imagesdl.dealercenter.net/640/480/202310-a1845eb40f854cf2b621f2cdc4fefa85.jpg,https://imagesdl.dealercenter.net/640/480/202310-3e9145998d0f4c4aa61e37f785e8e874.jpg,https://imagesdl.dealercenter.net/640/480/202310-172fbf14619149afb3ad35e026f7ac73.jpg,https://imagesdl.dealercenter.net/640/480/202310-df9e770f619147d998e73a3bb47883da.jpg,https://imagesdl.dealercenter.net/640/480/202310-d828bdffda044ac9be1a15985ceb4827.jpg,https://imagesdl.dealercenter.net/640/480/202310-4039ad9da4864d869567d0ad6819f87c.jpg,https://imagesdl.dealercenter.net/640/480/202310-e9d037e7b1c543a0b062bd72d546f830.jpg,https://imagesdl.dealercenter.net/640/480/202310-f1313ed7dd3c44a79981d749fe077e16.jpg,https://imagesdl.dealercenter.net/640/480/202310-44873f907e204c9bb87fc314fb11ce9b.jpg,https://imagesdl.dealercenter.net/640/480/202310-fd502eb0d7064a5795f60c2b2750161e.jpg,https://imagesdl.dealercenter.net/640/480/202310-cc3ff9a1cb7b451a92a876d389ef715d.jpg,https://imagesdl.dealercenter.net/640/480/202310-ea52c82add504c1286622a82ea71f895.jpg,https://imagesdl.dealercenter.net/640/480/202310-e90f22ce978640999a7a6abe7ed3b532.jpg,https://imagesdl.dealercenter.net/640/480/202310-17426b48cfbf4b168747b58a2b575b5d.jpg,https://imagesdl.dealercenter.net/640/480/202310-0a27c9e266a943e0a1605f68a9de56a4.jpg,https://imagesdl.dealercenter.net/640/480/202310-ee4e98116f034956bab2b48c9b77df03.jpg,https://imagesdl.dealercenter.net/640/480/202310-da17f0311ed544829d1a2c35b6fa8abd.jpg,https://imagesdl.dealercenter.net/640/480/202310-1145f3d08d054f7587ffdd037dd547a1.jpg,https://imagesdl.dealercenter.net/640/480/202310-91efbe855683406488fbee4541b69f71.jpg,https://imagesdl.dealercenter.net/640/480/202310-63b267addef049f98ae1626224200223.jpg,https://imagesdl.dealercenter.net/640/480/202310-ee810c99b59843918c24f8e09cf8ffc2.jpg,https://imagesdl.dealercenter.net/640/480/202310-09f86ec815bb4f9697cc28cd09a43ce7.jpg,https://imagesdl.dealercenter.net/640/480/202310-9744bc0fdb3a41229b346f5c0a069b4e.jpg,https://imagesdl.dealercenter.net/640/480/202310-13e4677bbee74f6ca48c02659881eb45.jpg,https://imagesdl.dealercenter.net/640/480/202310-35da3c85b5cf4b8f9a15b960ba78308d.jpg,https://imagesdl.dealercenter.net/640/480/202310-4ea5e1e2163548fe97cd9a0317c67774.jpg,https://imagesdl.dealercenter.net/640/480/202310-c313099783cc4fb9ae0efdef1d01cc41.jpg,https://imagesdl.dealercenter.net/640/480/202310-00c06c46d6dd4dc8a9ea35dfb1fc2569.jpg,https://imagesdl.dealercenter.net/640/480/202310-4d342426e123464090d47726ba868426.jpg,https://imagesdl.dealercenter.net/640/480/202310-3247211b94dd40818a3f4a5bb65c64fe.jpg,https://imagesdl.dealercenter.net/640/480/202310-85555d9513884d23919f47d91b78ec7e.jpg,https://imagesdl.dealercenter.net/640/480/202310-a58db4fee8a64a8583aba24576e7764c.jpg,https://imagesdl.dealercenter.net/640/480/202310-0599adff95b24600a54d28d0ddcd3f90.jpg,https://imagesdl.dealercenter.net/640/480/202310-c9cd9ffcdba2475db602ad2a5456acae.jpg,https://imagesdl.dealercenter.net/640/480/202310-7f7f61b2f777443db9befd1e2181e1e3.jpg,https://imagesdl.dealercenter.net/640/480/202310-c89becea7561434a88d847c643f6f077.jpg,https://imagesdl.dealercenter.net/640/480/202310-0beac4ec7dce40c890aa1a49f72f958d.jpg,https://imagesdl.dealercenter.net/640/480/202310-a7f742d0de6c49b9be3029b13e312547.jpg,https://imagesdl.dealercenter.net/640/480/202310-883a66b110424d2aa98f55f2ec169ac8.jpg,https://imagesdl.dealercenter.net/640/480/202310-eb1adcfc19044beaba0b9039296460cc.jpg","",""
"2227794","2227794","Auto Center Sales & Service Inc.","863 N Main St","West Bridgewater","MA","02379","11-6175","WA1BNAFY5J2199057","2018","Audi","Q5","Premium Plus Sport Utility 4D","85871","Black","Black","Automatic, 7-Spd S tronic Dual-Clutch","","https://imagesdl.dealercenter.net/640/480/202310-2993bc8a09014934b6dcd733a662ca5b/202401-7a24c3b8b9a2461b94e5d4f300afbb98.jpg,https://imagesdl.dealercenter.net/640/480/202401-fa6a8a3ced3b49ab942bc3fbd04f32ac.jpg,https://imagesdl.dealercenter.net/640/480/202401-f45c91f822484ff6b54c86e246296cc1.jpg,https://imagesdl.dealercenter.net/640/480/202401-ef3021f0f3f647428cc1106689f43687.jpg,https://imagesdl.dealercenter.net/640/480/202401-660aacc0a8a5453d809d0b1980321658.jpg,https://imagesdl.dealercenter.net/640/480/202401-f1a74172c21a443984a3654dbbee0ea8.jpg,https://imagesdl.dealercenter.net/640/480/202401-8668f9749b8d46ac936afd12f9b6ad8b.jpg,https://imagesdl.dealercenter.net/640/480/202401-85fba1d6d91f4ef0b8b1ccda8f94e1f5.jpg,https://imagesdl.dealercenter.net/640/480/202310-6b8e5a32d2a4423ca01cdc5ca77b43a2.jpg,https://imagesdl.dealercenter.net/640/480/202310-8e06c579b3794e48a7e9b74297aee3ed.jpg,https://imagesdl.dealercenter.net/640/480/202310-22caa3d56b47408d917f176b98682aad.jpg,https://imagesdl.dealercenter.net/640/480/202310-905aca6de8ee4ff8b490923eda7cac60.jpg,https://imagesdl.dealercenter.net/640/480/202310-7746c686e2a34df3882b668909c4228a.jpg,https://imagesdl.dealercenter.net/640/480/202310-7144c60eb454460dab968c330de218d1.jpg,https://imagesdl.dealercenter.net/640/480/202310-b82275c1de7145c6a952c8413b8853c3.jpg,https://imagesdl.dealercenter.net/640/480/202310-b07732b997704841a7ddd95fb309c9b7.jpg,https://imagesdl.dealercenter.net/640/480/202310-21f5037aed9f45d4b7767bff5a435f83.jpg,https://imagesdl.dealercenter.net/640/480/202310-849e8ae23aa141af88fac2ffb3a260bb.jpg,https://imagesdl.dealercenter.net/640/480/202310-4859d5005b324e1b98b64505bf32bb0e.jpg,https://imagesdl.dealercenter.net/640/480/202310-80c7dd4d14f443c5a805635b30461f5d.jpg,https://imagesdl.dealercenter.net/640/480/202310-3dd7e7f9ebec4a9fa7ce6884f706e8a9.jpg,https://imagesdl.dealercenter.net/640/480/202310-699ed82d88ba4170817a97ac63541fc9.jpg,https://imagesdl.dealercenter.net/640/480/202310-722df403841c44b6aea49a252221271d.jpg,https://imagesdl.dealercenter.net/640/480/202310-e06af5a5f8254389ac53691a8ae416ec.jpg,https://imagesdl.dealercenter.net/640/480/202310-21797d180f5949b6935c8632219b4e7d.jpg,https://imagesdl.dealercenter.net/640/480/202310-6671667d0a304752b54f22bd4909fc90.jpg,https://imagesdl.dealercenter.net/640/480/202310-43776776194842f4931b673210540649.jpg,https://imagesdl.dealercenter.net/640/480/202310-8e05512588d349989cdc1bffb927c994.jpg,https://imagesdl.dealercenter.net/640/480/202310-4ce278709bdb466c9940939ef1e2bb00.jpg,https://imagesdl.dealercenter.net/640/480/202310-8652bba6572d480a8693872e2d157c1f.jpg,https://imagesdl.dealercenter.net/640/480/202310-66179f048ab04844a072b92dff033100.jpg,https://imagesdl.dealercenter.net/640/480/202310-c9d02cc1349a4c3581fcb640e897d6f6.jpg,https://imagesdl.dealercenter.net/640/480/202310-e2676a23546544ed864b7ca4320a8749.jpg,https://imagesdl.dealercenter.net/640/480/202310-d4c93113daab46e8bd51707b275cf2a2.jpg,https://imagesdl.dealercenter.net/640/480/202310-f3ee8c20c6544943b89a35874e8540cd.jpg,https://imagesdl.dealercenter.net/640/480/202310-e197a461c6b2427d8d0e85df95490157.jpg,https://imagesdl.dealercenter.net/640/480/202310-3374ad3a666a4e548c180f50c632236c.jpg,https://imagesdl.dealercenter.net/640/480/202310-63ab7a8b31eb4653ba1dad614180e344.jpg,https://imagesdl.dealercenter.net/640/480/202310-594bb5948d404d8a966964758a2f57b5.jpg,https://imagesdl.dealercenter.net/640/480/202310-ff4a618a84fd4fd48667b7cb7eff7381.jpg,https://imagesdl.dealercenter.net/640/480/202310-46913e7427be41e1a13b12750cd15fce.jpg,https://imagesdl.dealercenter.net/640/480/202310-12b40ff26b9e4012934820b12fc8a104.jpg,https://imagesdl.dealercenter.net/640/480/202310-ba34863016f04b558e2105b105971b70.jpg,https://imagesdl.dealercenter.net/640/480/202310-7dcd5a5d20764324bb1254c011cbdf28.jpg,https://imagesdl.dealercenter.net/640/480/202310-7bbc99bb558f4c6ab48a9b1feb67454a.jpg,https://imagesdl.dealercenter.net/640/480/202310-30835c97b359470f833c28e334dfb2d1.jpg,https://imagesdl.dealercenter.net/640/480/202310-daad090ece9f44de83d6030098c09c0a.jpg","",""
"2227794","2227794","Auto Center Sales & Service Inc.","863 N Main St","West Bridgewater","MA","02379","11-6177","2C3CDYAG0EH102059","2014","Dodge","Challenger","SXT Plus Coupe 2D","42508","Silver","Black","Automatic, 5-Spd","","https://imagesdl.dealercenter.net/640/480/202310-0f2b3b9f034e4badbe429cde42741da3/202310-100e8b4404d04353a9aaa5fc0978882b.jpg,https://imagesdl.dealercenter.net/640/480/202310-d998f1b2d8cb438184ec4738068536c6.jpg,https://imagesdl.dealercenter.net/640/480/202310-ae30b935066b4d40ae96a21403fadbea.jpg,https://imagesdl.dealercenter.net/640/480/202310-b1c1083f79a74f15817bc76a8427afaa.jpg,https://imagesdl.dealercenter.net/640/480/202310-ed9c30e941424539977fcd6f685c9c34.jpg,https://imagesdl.dealercenter.net/640/480/202310-bde20507ca3241c5ba1fefc50b566cc6.jpg,https://imagesdl.dealercenter.net/640/480/202310-1c1982d1e98b4bfc9895a74ebbebb181.jpg,https://imagesdl.dealercenter.net/640/480/202310-14070720614a42f3bd1597d6f46652ce.jpg,https://imagesdl.dealercenter.net/640/480/202310-08aea937cc6c471aa06ba7cf8e721cbb.jpg,https://imagesdl.dealercenter.net/640/480/202310-aa9b5ec3243844f8ad1f8c7ee54d4edd.jpg,https://imagesdl.dealercenter.net/640/480/202310-4a521b4fce73438aaae36e316ac34d3a.jpg,https://imagesdl.dealercenter.net/640/480/202310-79cec29a8f7d469b808253ac7a2d1cd5.jpg,https://imagesdl.dealercenter.net/640/480/202310-6ae134040cee4089bd84b65233af207f.jpg,https://imagesdl.dealercenter.net/640/480/202310-2c5f5531bee8423eacf40d97882e71e7.jpg,https://imagesdl.dealercenter.net/640/480/202310-2ce7b9d228b5443db4c08da42a16ad3c.jpg,https://imagesdl.dealercenter.net/640/480/202310-31acc70ea5f547ccac79c8a6ccad1a3f.jpg,https://imagesdl.dealercenter.net/640/480/202310-d1cb5e2765224d418bc59be25f64a69d.jpg,https://imagesdl.dealercenter.net/640/480/202310-46c77921d0c7473ab3310b25d0d31ae5.jpg,https://imagesdl.dealercenter.net/640/480/202310-887d29c154ce40af9a5621541d7bf43a.jpg,https://imagesdl.dealercenter.net/640/480/202310-d3c6eda0eb264cceaa56e8aa0bc21b53.jpg,https://imagesdl.dealercenter.net/640/480/202310-4b68beb9529c43748560f8d80c0ed5a1.jpg,https://imagesdl.dealercenter.net/640/480/202310-baa4b443816b45b59c67c34486dc0b9d.jpg,https://imagesdl.dealercenter.net/640/480/202310-bd02077495df4ea5a1ebdc7da7c7b206.jpg,https://imagesdl.dealercenter.net/640/480/202310-e22c407c866547eb93e1eb9c7d51a808.jpg,https://imagesdl.dealercenter.net/640/480/202310-a9def238b23d44739e2e75f55bb2a155.jpg,https://imagesdl.dealercenter.net/640/480/202310-c1e894e417274495906fa4d10a8f2257.jpg,https://imagesdl.dealercenter.net/640/480/202310-51529d32665e463dac423f551d36b70f.jpg,https://imagesdl.dealercenter.net/640/480/202310-be7e6ffae6424337a01e71710179b43c.jpg,https://imagesdl.dealercenter.net/640/480/202310-8b2905ebd97a4f8fbf2d8b09ac0b8896.jpg,https://imagesdl.dealercenter.net/640/480/202310-c2655600a2684313b2bfbcd7d5f7409e.jpg,https://imagesdl.dealercenter.net/640/480/202310-03f18b156eb84ad48981306fa4a41dbf.jpg,https://imagesdl.dealercenter.net/640/480/202310-9847a18b94e9498cb5baf7a9daec8920.jpg,https://imagesdl.dealercenter.net/640/480/202310-95151e0134304f5d9c9cad16fb564318.jpg,https://imagesdl.dealercenter.net/640/480/202310-6d93017ad37d4e0696abf52ed7b6cefd.jpg,https://imagesdl.dealercenter.net/640/480/202310-3d451c80edb84bbf8f36fc06abbe4cd3.jpg,https://imagesdl.dealercenter.net/640/480/202310-600e8748abc444cf927aa9f3e6cd220a.jpg,https://imagesdl.dealercenter.net/640/480/202310-27898013224b49dd8b75e7ef9bb8ff2b.jpg,https://imagesdl.dealercenter.net/640/480/202310-307453e87d3e44c886cb0935140cc3a3.jpg,https://imagesdl.dealercenter.net/640/480/202310-ed9f3fa22aba4f30832dfb146885b50e.jpg,https://imagesdl.dealercenter.net/640/480/202310-f0fdf88619034562b660ed27dbb36eae.jpg","",""
